Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,600,Paraguay,PRY,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,17737828,,17737828,,22683034,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,604,Peru,PER,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1939160,,1939160,,1668077,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,608,Philippines,PHL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,334100,,334100,,386713,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,620,Portugal,PRT,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,3066,,3066,,3830,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,634,Qatar,QAT,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,180111,,180111,,214087,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,643,Russian Federation,RUS,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,167600,,167600,,265230,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,659,Saint Kitts and Nevis,KNA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2618,,2618,,6500,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,660,Anguilla,AIA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,71235,,71235,,55544,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,662,Saint Lucia,LCA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,53682,,53682,,79784,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,694,Sierra Leone,SLE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,53141,,53141,,49212,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,699,India,IND,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,16109,,16109,,46181,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,702,Singapore,SGP,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2747434,,2747434,,3366529,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,704,Viet Nam,VNM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,833694,,833694,,717343,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,798,,798,,3375,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,724,Spain,ESP,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,502580,,502580,,670795,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,752,Sweden,SWE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,19354770,,19354770,,23138308,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,757,Switzerland,CHE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,671753,,671753,,724982,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,764,Thailand,THA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,267121,,267121,,458892,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,6801385,,6801385,,3883318,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,3950596,,3950596,,4414693,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,792,Turkey,TUR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1284488,,1284488,,1292293,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,796,Turks and Caicos Isds,TCA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,688394,,688394,,826133,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,826,United Kingdom,GBR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,15249479,,15249479,,21580470,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,858,Uruguay,URY,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,540242,,540242,,536863,,,4
H4,2015,2015,2015,4,0,2,Export,842,USA,USA,882,Samoa,WSM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,117612,,117612,,156762,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,621667997,,621667997,,615060641,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,28,Antigua and Barbuda,ATG,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,121354,,121354,,95330,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,32,Argentina,ARG,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,42339,,42339,,99255,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,36,Australia,AUS,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,15228512,,15228512,,17260842,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,44,Bahamas,BHS,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,3930127,,3930127,,4729070,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,48,Bahrain,BHR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,510409,,510409,,544224,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,50,Bangladesh,BGD,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,7026,,7026,,24140,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,52,Barbados,BRB,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,68883,,68883,,84214,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,56,Belgium,BEL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1731222,,1731222,,2746823,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,60,Bermuda,BMU,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,759368,,759368,,971563,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,68,Bolivia (Plurinational State of),BOL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,167280,,167280,,176159,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,76,Brazil,BRA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,794802,,794802,,1239446,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,84,Belize,BLZ,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,560464,,560464,,397953,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,92,Br. Virgin Isds,VGB,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1343325,,1343325,,1283582,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,104,Myanmar,MMR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1099,,1099,,3494,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,124,Canada,CAN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,99857531,,99857531,,154826722,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,136,Cayman Isds,CYM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1707013,,1707013,,1758960,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,140,Central African Rep.,CAF,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,14723,,14723,,22395,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,144,Sri Lanka,LKA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1372,,1372,,5420,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,152,Chile,CHL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,71634005,,71634005,,57728836,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,156,China,CHN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,8251625,,8251625,,9835380,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,170,Colombia,COL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,10478523,,10478523,,6278198,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,184,Cook Isds,COK,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1661,,1661,,4377,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,188,Costa Rica,CRI,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,8026404,,8026404,,6129501,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,192,Cuba,CUB,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,769176,,769176,,573699,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,196,Cyprus,CYP,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,142342,,142342,,199736,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,203,Czechia,CZE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,17013,,17013,,27540,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,208,Denmark,DNK,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2547328,,2547328,,2878163,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,212,Dominica,DMA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,5599,,5599,,4900,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,214,Dominican Rep.,DOM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,6136013,,6136013,,5782702,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,218,Ecuador,ECU,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,155065,,155065,,102197,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,222,El Salvador,SLV,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,233934,,233934,,217496,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,242,Fiji,FJI,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,5224,,5224,,10764,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,246,Finland,FIN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,837980,,837980,,1041666,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,251,France,FRA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2572371,,2572371,,2224362,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,258,French Polynesia,PYF,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,92894,,92894,,89625,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,276,Germany,DEU,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2248420,,2248420,,2190314,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,296,Kiribati,KIR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,162297,,162297,,186885,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,300,Greece,GRC,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,5146,,5146,,7452,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,320,Guatemala,GTM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,10632364,,10632364,,9292357,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,332,Haiti,HTI,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,36487,,36487,,34915,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,340,Honduras,HND,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,11164202,,11164202,,8041223,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,344,"China, Hong Kong SAR",HKG,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2665018,,2665018,,3171317,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,352,Iceland,ISL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,36164,,36164,,74409,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,360,Indonesia,IDN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,108242,,108242,,96094,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,372,Ireland,IRL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,706791,,706791,,1430270,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,376,Israel,ISR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,312892,,312892,,291975,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,381,Italy,ITA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1401695,,1401695,,2609465,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,388,Jamaica,JAM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,160041,,160041,,239149,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,392,Japan,JPN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,4110572,,4110572,,6445109,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,400,Jordan,JOR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,39477,,39477,,66091,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,404,Kenya,KEN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2950,,2950,,12608,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,8046814,,8046814,,9589076,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,422,Lebanon,LBN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,71880,,71880,,73463,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,428,Latvia,LVA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,34838,,34838,,26091,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,430,Liberia,LBR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,24810,,24810,,21606,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,440,Lithuania,LTU,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,9656,,9656,,7949,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,458,Malaysia,MYS,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1482842,,1482842,,1483070,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,470,Malta,MLT,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,98043,,98043,,87396,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,484,Mexico,MEX,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,221874855,,221874855,,160892171,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,490,"Other Asia, nes",,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,10417518,,10417518,,9652683,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,504,Morocco,MAR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,630321,,630321,,1029504,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,512,Oman,OMN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,306365,,306365,,188965,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,524,Nepal,NPL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,174901,,174901,,214481,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,528,Netherlands,NLD,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2883583,,2883583,,4202514,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,531,Curaçao,CUW,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1928174,,1928174,,3049813,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,533,Aruba,ABW,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1163740,,1163740,,1406034,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,534,Saint Maarten,SXM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2079149,,2079149,,1876409,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,548,Vanuatu,VUT,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2172,,2172,,7964,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,554,New Zealand,NZL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1612212,,1612212,,1523954,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,558,Nicaragua,NIC,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,182617,,182617,,222669,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,579,Norway,NOR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1381557,,1381557,,1650532,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,583,FS Micronesia,FSM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1189823,,1189823,,1228132,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,584,Marshall Isds,MHL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,11962,,11962,,30463,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,585,Palau,PLW,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1039815,,1039815,,1085470,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,591,Panama,PAN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,30612444,,30612444,,20383661,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,600,Paraguay,PRY,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,13732919,,13732919,,14155239,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,604,Peru,PER,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,26732,,26732,,51070,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,608,Philippines,PHL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,417593,,417593,,444117,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,634,Qatar,QAT,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,185595,,185595,,168132,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,643,Russian Federation,RUS,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,475662,,475662,,827295,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,659,Saint Kitts and Nevis,KNA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,8860,,8860,,8247,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,660,Anguilla,AIA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,163789,,163789,,131982,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,662,Saint Lucia,LCA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,50842,,50842,,49582,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,682,Saudi Arabia,SAU,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,40065,,40065,,48453,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,694,Sierra Leone,SLE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,66166,,66166,,57700,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,699,India,IND,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,52053,,52053,,98336,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,702,Singapore,SGP,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2896214,,2896214,,3215224,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,704,Viet Nam,VNM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,16521,,16521,,34877,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,705,Slovenia,SVN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,11404,,11404,,11826,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,724,Spain,ESP,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,410147,,410147,,705864,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,740,Suriname,SUR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,35538,,35538,,126569,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,752,Sweden,SWE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,14999670,,14999670,,24309440,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,757,Switzerland,CHE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,777848,,777848,,772315,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,764,Thailand,THA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,548046,,548046,,1020799,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,5945447,,5945447,,3364365,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,3962564,,3962564,,3289024,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,788,Tunisia,TUN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2438,,2438,,4876,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,792,Turkey,TUR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1246708,,1246708,,1093862,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,796,Turks and Caicos Isds,TCA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,610042,,610042,,797282,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,804,Ukraine,UKR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,18304,,18304,,45409,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,826,United Kingdom,GBR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,14430334,,14430334,,25891429,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,858,Uruguay,URY,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,711189,,711189,,794890,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,882,Samoa,WSM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,18452,,18452,,20000,,,4
